diff_Hx,diff_Hy,diff_Dx,diff_Dy,sol_Hx,sol_Hy,sol_Dx,sol_Dy
0.0010290109890109891,5.188642677021041e-9,0.0010263736263736265,4.203934240157977e-9,0.001028125,1.1302941747470526e-7,0.001028125,1.2466504003942806e-7
0.0010830769230769231,4.757944314009414e-9,0.0010830769230769231,2.972475471559793e-9,0.0010825000000000001,7.453159674382308e-8,0.0010825000000000001,9.29148449227119e-8
0.001145054945054945,4.256300264549499e-9,0.001145054945054945,2.8997836137668803e-9,0.0011462500000000001,5.978548334019783e-8,0.0011462500000000001,7.09682064767476e-8
0.0012136263736263737,3.4061052563594924e-9,0.001214945054945055,3.1622776601683795e-9,0.0012156250000000001,4.040015010570237e-8,0.0012156250000000001,2.599522716843663e-8
0.001294065934065934,3.1233715918008863e-9,0.0012927472527472527,2.1812712609873704e-9,0.001294375,1.6726468435651806e-8,0.001294375,2.356896033596705e-8
