rolled_50umX,rolled_50umY,rolled_114umX,rolled_114umY,rolled_240umX,rolled_240umY,annealed_50umX,annealed_50umY,annealed_250umX,annealed_250umY,recrystallized_250umX,recrystallized_250umY
0.001051063829787234,9.824556699370533e-14,0.0010446808510638297,6.32238235603483e-14,0.001049787234042553,7.690626809805579e-14,0.0010529787234042553,8.621688138747542e-14,0.0010765957446808511,5.19756316935512e-14,0.001244468085106383,2.7968884686030684e-15
0.0011059574468085106,4.414677256069794e-14,0.0011014893617021277,4.3431904867289073e-14,0.001081063829787234,4.414677256069794e-14,0.0011104255319148936,3.62925913343982e-14,0.0011104255319148936,3.1849111752008057e-14,0.001199787234042553,6.024333268868697e-15
0.0011736170212765958,1.6308122842638676e-14,0.0011685106382978722,1.138733707458686e-14,0.0011104255319148936,3.082599908981613e-14,0.0011774468085106382,1.3189639082455248e-14,,,0.0011710638297872341,8.769621890255918e-15
,,,,0.0011429787234042553,1.9200157504532567e-14,0.0012138297872340425,8.215245419076818e-15,,,0.001144255319148936,1.4786435181925017e-14
