rolled_114umX,rolled_114umY,rolled_240umX,rolled_240umY,annealed_102umX,annealed_102umY,annealed_250umX,annealed_250umY,recrystallized_250umX,recrystallized_250umY
0.001043774319066148,1.2076128088885577e-11,0.0010505836575875488,1.057052081000988e-11,0.0011731517509727628,6.819223736826058e-11,0.0010792801556420233,2.9016872564472944e-10,0.0011439688715953308,3.26026582829654e-10
0.0011021400778210117,4.915483753908272e-12,0.001080739299610895,5.8057111097785525e-12,0.0012480544747081714,1.2484913627071812e-11,0.0011488326848249028,7.288708847954224e-11,0.001171206225680934,1.7320252414680232e-10
0.0011702334630350195,1.6385429560177164e-12,0.0011429961089494164,2.4431594252427144e-12,0.0013326848249027238,2.8856321225380864e-12,0.0011104085603112841,1.8512704949381608e-10,0.001200389105058366,1.37198510855689e-10
,,0.001109922178988327,3.766202041592008e-12,0.0014494163424124515,5.838013033706293e-13,,,0.0012441634241245137,7.535436834537602e-11
