perm_flibex,perm_flibey,perm_flinakx,perm_flinaky,diff_flinakx,diff_flinaky,diff_flibex,diff_flibey,sol_flinakx,sol_flinaky,sol_flibex,sol_flibey
0.0011448640758985587,2.339093698993455e-13,0.0011450647692027003,5.1794746792312023e-14,0.0011455421686746988,7.002428758425524e-10,0.001144578313253012,6.039153164031891e-10,0.0011461492537313434,0.00007688237160902373,0.0011451940298507464,0.00036228897509242965
0.0012148804962598067,8.719190983596242e-14,0.0012150191570881226,3.076771457726729e-14,0.001215421686746988,7.996060949138634e-10,0.0012149397590361447,6.110959679372029e-10,0.0012149253731343285,0.00004002784456946783,0.0012149253731343285,0.0001517407974863493
0.0012941434044882322,2.214308337224799e-14,0.0012937511403028645,1.333521432163324e-14,0.001294457831325301,7.782741823891481e-10,0.0012949397590361444,4.0287986794662773e-10,0.0012932537313432835,0.000017702373354606753,0.0012942089552238807,0.00005398628767382507
